OG_ID	NODE_ID	GENE_NUM	GAIN_NUM	BRN_NUM	DUP_NUM	TRN_NUM	LOS_NUM	TRN_DETAIL
OG0000046	outsp1	0	0	0	0	0	0	
OG0000046	outsp2	0	0	0	0	0	0	
OG0000046	N003	0	0	0	0	0	0	
OG0000046	N004	1	1	1	0	0	0	
OG0000046	insp1	1	0	0	0	0	0	
OG0000046	insp2	2	1	0	1	0	0	
OG0000046	N005	0	0	0	0	0	0	
OG0000046	insp3	0	0	0	0	0	0	
OG0000046	N006	0	0	0	0	0	0	
OG0000046	insp4	0	0	0	0	0	0	
OG0000046	insp5	0	0	0	0	0	0	
OG0000047	N001	0	0	0	0	0	0	
OG0000047	N002	0	0	0	0	0	0	
OG0000047	outsp1	0	0	0	0	0	0	
OG0000047	outsp2	0	0	0	0	0	0	
OG0000047	N003	0	0	0	0	0	0	
OG0000047	N004	1	1	1	0	0	0	
OG0000047	insp1	2	1	0	1	0	0	
OG0000047	insp2	1	0	0	0	0	0	
OG0000047	N005	0	0	0	0	0	0	
OG0000047	insp3	0	0	0	0	0	0	
OG0000047	N006	0	0	0	0	0	0	
OG0000047	insp4	0	0	0	0	0	0	
OG0000047	insp5	0	0	0	0	0	0	
OG0000048	N001	0	0	0	0	0	0	
OG0000048	N002	0	0	0	0	0	0	
OG0000048	outsp1	0	0	0	0	0	0	
OG0000048	outsp2	0	0	0	0	0	0	
OG0000048	N003	1	1	1	0	0	0	
OG0000048	N004	1	0	0	0	0	0	
OG0000048	insp1	1	0	0	0	0	0	
OG0000048	insp2	1	0	0	0	0	0	
OG0000048	N005	1	0	0	0	0	0	
OG0000048	insp3	0	0	0	0	0	1	
OG0000048	N006	1	0	0	0	0	0	
OG0000048	insp4	0	0	0	0	0	1	
OG0000048	insp5	1	0	0	0	0	0	
OG0000049	N001	0	0	0	0	0	0	
OG0000049	N002	0	0	0	0	0	0	
OG0000049	outsp1	0	0	0	0	0	0	
OG0000049	outsp2	0	0	0	0	0	0	
OG0000049	N003	1	1	1	0	0	0	
OG0000049	N004	1	0	0	0	0	0	
OG0000049	insp1	1	0	0	0	0	0	
OG0000049	insp2	1	0	0	0	0	0	
OG0000049	N005	1	0	0	0	0	0	
OG0000049	insp3	0	0	0	0	0	1	
OG0000049	N006	1	0	0	0	0	0	
OG0000049	insp4	0	0	0	0	0	1	
OG0000049	insp5	1	0	0	0	0	0	
OG0000050	N001	0	0	0	0	0	0	
OG0000050	N002	0	0	0	0	0	0	
OG0000050	outsp1	0	0	0	0	0	0	
OG0000050	outsp2	0	0	0	0	0	0	
OG0000050	N003	1	1	1	0	0	0	
OG0000050	N004	1	0	0	0	0	0	
OG0000050	insp1	1	0	0	0	0	0	
OG0000050	insp2	1	0	0	0	0	0	
OG0000050	N005	1	0	0	0	0	0	
OG0000050	insp3	1	0	0	0	0	0	
OG0000050	N006	0	0	0	0	0	1	
OG0000050	insp4	0	0	0	0	0	0	
OG0000050	insp5	0	0	0	0	0	0	
OG0000051	N001	0	0	0	0	0	0	
OG0000051	N002	0	0	0	0	0	0	
OG0000051	outsp1	0	0	0	0	0	0	
OG0000051	outsp2	0	0	0	0	0	0	
OG0000051	N003	1	1	1	0	0	0	
OG0000051	N004	1	0	0	0	0	0	
OG0000051	insp1	1	0	0	0	0	0	
OG0000051	insp2	1	0	0	0	0	0	
OG0000051	N005	1	0	0	0	0	0	
OG0000051	insp3	0	0	0	0	0	1	
OG0000051	N006	1	0	0	0	0	0	
OG0000051	insp4	0	0	0	0	0	1	
OG0000051	insp5	1	0	0	0	0	0	
OG0000052	N001	0	0	0	0	0	0	
OG0000052	N002	0	0	0	0	0	0	
OG0000052	outsp1	0	0	0	0	0	0	
OG0000052	outsp2	0	0	0	0	0	0	
OG0000052	N003	1	1	1	0	0	0	
OG0000052	N004	1	0	0	0	0	0	
OG0000052	insp1	1	0	0	0	0	0	
OG0000052	insp2	1	0	0	0	0	0	
OG0000052	N005	1	0	0	0	0	0	
OG0000052	insp3	0	0	0	0	0	1	
OG0000052	N006	1	0	0	0	0	0	
OG0000052	insp4	0	0	0	0	0	1	
OG0000052	insp5	1	0	0	0	0	0	
OG0000053	N001	0	0	0	0	0	0	
OG0000053	N002	0	0	0	0	0	0	
OG0000053	outsp1	0	0	0	0	0	0	
OG0000053	outsp2	0	0	0	0	0	0	
OG0000053	N003	1	1	1	0	0	0	
OG0000053	N004	1	0	0	0	0	0	
OG0000053	insp1	1	0	0	0	0	0	
OG0000053	insp2	1	0	0	0	0	0	
OG0000053	N005	1	0	0	0	0	0	
OG0000053	insp3	0	0	0	0	0	1	
OG0000053	N006	1	0	0	0	0	0	
OG0000053	insp4	0	0	0	0	0	1	
OG0000053	insp5	1	0	0	0	0	0	
OG0000054	N001	0	0	0	0	0	0	
OG0000054	N002	0	0	0	0	0	0	
OG0000054	outsp1	0	0	0	0	0	0	
OG0000054	outsp2	0	0	0	0	0	0	
OG0000054	N003	1	1	1	0	0	0	
OG0000054	N004	1	0	0	0	0	0	
OG0000054	insp1	1	0	0	0	0	0	
OG0000054	insp2	1	0	0	0	0	0	
OG0000054	N005	1	0	0	0	0	0	
OG0000054	insp3	0	0	0	0	0	1	
OG0000054	N006	1	0	0	0	0	0	
OG0000054	insp4	0	0	0	0	0	1	
OG0000054	insp5	1	0	0	0	0	0	
OG0000055	N001	0	0	0	0	0	0	
OG0000055	N002	0	0	0	0	0	0	
OG0000055	outsp1	0	0	0	0	0	0	
OG0000055	outsp2	0	0	0	0	0	0	
OG0000055	N003	1	1	1	0	0	0	
OG0000055	N004	1	0	0	0	0	0	
OG0000055	insp1	1	0	0	0	0	0	
OG0000055	insp2	1	0	0	0	0	0	
OG0000055	N005	1	0	0	0	0	0	
OG0000055	insp3	0	0	0	0	0	1	
OG0000055	N006	1	0	0	0	0	0	
OG0000055	insp4	0	0	0	0	0	1	
OG0000055	insp5	1	0	0	0	0	0	
OG0000056	N001	1	1	1	0	0	0	
OG0000056	N002	1	0	0	0	0	0	
OG0000056	outsp1	1	0	0	0	0	0	
OG0000056	outsp2	0	0	0	0	0	1	
OG0000056	N003	1	0	0	0	0	0	
OG0000056	N004	1	0	0	0	0	0	
OG0000056	insp1	0	0	0	0	0	1	
OG0000056	insp2	1	0	0	0	0	0	
OG0000056	N005	1	0	0	0	0	0	
OG0000056	insp3	0	0	0	0	0	1	
OG0000056	N006	1	0	0	0	0	0	
OG0000056	insp4	0	0	0	0	0	1	
OG0000056	insp5	1	0	0	0	0	0	
OG0000057	N001	1	1	1	0	0	0	
OG0000057	N002	1	0	0	0	0	0	
OG0000057	outsp1	1	0	0	0	0	0	
OG0000057	outsp2	1	0	0	0	0	0	
OG0000057	N003	1	0	0	0	0	0	
OG0000057	N004	1	0	0	0	0	0	
OG0000057	insp1	0	0	0	0	0	1	
OG0000057	insp2	1	0	0	0	0	0	
OG0000057	N005	0	0	0	0	0	1	
OG0000057	insp3	0	0	0	0	0	0	
OG0000057	N006	0	0	0	0	0	0	
OG0000057	insp4	0	0	0	0	0	0	
OG0000057	insp5	0	0	0	0	0	0	
OG0000058	N001	1	1	1	0	0	0	
OG0000058	N002	1	0	0	0	0	0	
OG0000058	outsp1	1	0	0	0	0	0	
OG0000058	outsp2	1	0	0	0	0	0	
OG0000058	N003	1	0	0	0	0	0	
OG0000058	N004	1	0	0	0	0	0	
OG0000058	insp1	0	0	0	0	0	1	
OG0000058	insp2	1	0	0	0	0	0	
OG0000058	N005	0	0	0	0	0	1	
OG0000058	insp3	0	0	0	0	0	0	
OG0000058	N006	0	0	0	0	0	0	
OG0000058	insp4	0	0	0	0	0	0	
OG0000058	insp5	0	0	0	0	0	0	
OG0000059	N001	0	0	0	0	0	0	
OG0000059	N002	0	0	0	0	0	0	
OG0000059	outsp1	0	0	0	0	0	0	
OG0000059	outsp2	0	0	0	0	0	0	
OG0000059	N003	0	0	0	0	0	0	
OG0000059	N004	0	0	0	0	0	0	
OG0000059	insp1	0	0	0	0	0	0	
OG0000059	insp2	3	3	1	2	0	0	
OG0000059	N005	0	0	0	0	0	0	
OG0000059	insp3	0	0	0	0	0	0	
OG0000059	N006	0	0	0	0	0	0	
OG0000059	insp4	0	0	0	0	0	0	
OG0000059	insp5	0	0	0	0	0	0	
OG0000060	N001	0	0	0	0	0	0	
OG0000060	N002	0	0	0	0	0	0	
OG0000060	outsp1	0	0	0	0	0	0	
OG0000060	outsp2	0	0	0	0	0	0	
OG0000060	N003	0	0	0	0	0	0	
OG0000060	N004	0	0	0	0	0	0	
OG0000060	insp1	0	0	0	0	0	0	
OG0000060	insp2	0	0	0	0	0	0	
OG0000060	N005	0	0	0	0	0	0	
OG0000060	insp3	3	3	1	2	0	0	
OG0000060	N006	0	0	0	0	0	0	
OG0000060	insp4	0	0	0	0	0	0	
OG0000060	insp5	0	0	0	0	0	0	
OG0000061	N001	0	0	0	0	0	0	
OG0000061	N002	1	1	1	0	0	0	
OG0000061	outsp1	1	0	0	0	0	0	
OG0000061	outsp2	1	0	0	0	0	0	
OG0000061	N003	0	0	0	0	0	0	
OG0000061	N004	0	0	0	0	0	0	
OG0000061	insp1	0	0	0	0	0	0	
OG0000061	insp2	0	0	0	0	0	0	
OG0000061	N005	0	0	0	0	0	0	
OG0000061	insp3	0	0	0	0	0	0	
OG0000061	N006	0	0	0	0	0	0	
OG0000061	insp4	1	1	0	0	1	0	outsp1 -> insp4
OG0000061	insp5	0	0	0	0	0	0	
OG0000062	N001	0	0	0	0	0	0	
OG0000062	N002	0	0	0	0	0	0	
OG0000062	outsp1	0	0	0	0	0	0	
OG0000062	outsp2	0	0	0	0	0	0	
OG0000062	N003	0	0	0	0	0	0	
OG0000062	N004	0	0	0	0	0	0	
OG0000062	insp1	0	0	0	0	0	0	
OG0000062	insp2	0	0	0	0	0	0	
OG0000062	N005	0	0	0	0	0	0	
OG0000062	insp3	0	0	0	0	0	0	
OG0000062	N006	1	1	1	0	0	0	
OG0000062	insp4	2	1	0	1	0	0	
OG0000062	insp5	1	0	0	0	0	0	
OG0000063	N001	0	0	0	0	0	0	
OG0000063	N002	0	0	0	0	0	0	
OG0000063	outsp1	0	0	0	0	0	0	
OG0000063	outsp2	0	0	0	0	0	0	
OG0000063	N003	0	0	0	0	0	0	
OG0000063	N004	0	0	0	0	0	0	
OG0000063	insp1	0	0	0	0	0	0	
OG0000063	insp2	0	0	0	0	0	0	
OG0000063	N005	0	0	0	0	0	0	
OG0000063	insp3	0	0	0	0	0	0	
OG0000063	N006	1	1	1	0	0	0	
OG0000063	insp4	2	1	0	1	0	0	
OG0000063	insp5	1	0	0	0	0	0	
OG0000064	N001	0	0	0	0	0	0	
OG0000064	N002	0	0	0	0	0	0	
OG0000064	outsp1	1	1	0	0	1	0	insp4 -> outsp1
OG0000064	outsp2	0	0	0	0	0	0	
OG0000064	N003	0	0	0	0	0	0	
OG0000064	N004	0	0	0	0	0	0	
OG0000064	insp1	0	0	0	0	0	0	
OG0000064	insp2	0	0	0	0	0	0	
OG0000064	N005	0	0	0	0	0	0	
OG0000064	insp3	0	0	0	0	0	0	
OG0000064	N006	0	0	0	0	0	0	
OG0000064	insp4	2	2	1	1	0	0	
OG0000064	insp5	0	0	0	0	0	0	
OG0000065	N001	1	1	1	0	0	0	
OG0000065	N002	1	0	0	0	0	0	
OG0000065	outsp1	1	0	0	0	0	0	
OG0000065	outsp2	1	0	0	0	0	0	
OG0000065	N003	1	0	0	0	0	0	
OG0000065	N004	0	0	0	0	0	1	
OG0000065	insp1	0	0	0	0	0	0	
OG0000065	insp2	0	0	0	0	0	0	
OG0000065	N005	1	0	0	0	0	0	
OG0000065	insp3	0	0	0	0	0	1	
OG0000065	N006	1	0	0	0	0	0	
OG0000065	insp4	0	0	0	0	0	1	
OG0000065	insp5	1	0	0	0	0	0	
OG0000066	N001	0	0	0	0	0	0	
OG0000066	N002	0	0	0	0	0	0	
OG0000066	outsp1	0	0	0	0	0	0	
OG0000066	outsp2	0	0	0	0	0	0	
OG0000066	N003	0	0	0	0	0	0	
OG0000066	N004	0	0	0	0	0	0	
OG0000066	insp1	0	0	0	0	0	0	
OG0000066	insp2	0	0	0	0	0	0	
OG0000066	N005	0	0	0	0	0	0	
OG0000066	insp3	0	0	0	0	0	0	
OG0000066	N006	0	0	0	0	0	0	
OG0000066	insp4	0	0	0	0	0	0	
OG0000066	insp5	3	3	1	2	0	0	
OG0000067	N001	1	1	1	0	0	0	
OG0000067	N002	1	0	0	0	0	0	
OG0000067	outsp1	1	0	0	0	0	0	
OG0000067	outsp2	1	0	0	0	0	0	
OG0000067	N003	1	0	0	0	0	0	
OG0000067	N004	0	0	0	0	0	1	
OG0000067	insp1	0	0	0	0	0	0	
OG0000067	insp2	0	0	0	0	0	0	
OG0000067	N005	1	0	0	0	0	0	
OG0000067	insp3	0	0	0	0	0	1	
OG0000067	N006	1	0	0	0	0	0	
OG0000067	insp4	0	0	0	0	0	1	
OG0000067	insp5	1	0	0	0	0	0	
OG0000068	N001	0	0	0	0	0	0	
OG0000068	N002	1	1	1	0	0	0	
OG0000068	outsp1	1	0	0	0	0	0	
OG0000068	outsp2	1	0	0	0	0	0	
OG0000068	N003	0	0	0	0	0	0	
OG0000068	N004	0	0	0	0	0	0	
OG0000068	insp1	0	0	0	0	0	0	
OG0000068	insp2	0	0	0	0	0	0	
OG0000068	N005	0	0	0	0	0	0	
OG0000068	insp3	0	0	0	0	0	0	
OG0000068	N006	0	0	0	0	0	0	
OG0000068	insp4	0	0	0	0	0	0	
OG0000068	insp5	1	1	0	0	1	0	outsp2 -> insp5
OG0000069	N001	0	0	0	0	0	0	
OG0000069	N002	0	0	0	0	0	0	
OG0000069	outsp1	0	0	0	0	0	0	
OG0000069	outsp2	3	3	1	2	0	0	
OG0000069	N003	0	0	0	0	0	0	
OG0000069	N004	0	0	0	0	0	0	
OG0000069	insp1	0	0	0	0	0	0	
OG0000069	insp2	0	0	0	0	0	0	
OG0000069	N005	0	0	0	0	0	0	
OG0000069	insp3	0	0	0	0	0	0	
OG0000069	N006	0	0	0	0	0	0	
OG0000069	insp4	0	0	0	0	0	0	
OG0000069	insp5	0	0	0	0	0	0	
OG0000070	N001	0	0	0	0	0	0	
OG0000070	N002	0	0	0	0	0	0	
OG0000070	outsp1	0	0	0	0	0	0	
OG0000070	outsp2	3	3	1	2	0	0	
OG0000070	N003	0	0	0	0	0	0	
OG0000070	N004	0	0	0	0	0	0	
OG0000070	insp1	0	0	0	0	0	0	
OG0000070	insp2	0	0	0	0	0	0	
OG0000070	N005	0	0	0	0	0	0	
OG0000070	insp3	0	0	0	0	0	0	
OG0000070	N006	0	0	0	0	0	0	
OG0000070	insp4	0	0	0	0	0	0	
OG0000070	insp5	0	0	0	0	0	0	
OG0000071	N001	0	0	0	0	0	0	
OG0000071	N002	0	0	0	0	0	0	
OG0000071	outsp1	0	0	0	0	0	0	
OG0000071	outsp2	0	0	0	0	0	0	
OG0000071	N003	0	0	0	0	0	0	
OG0000071	N004	0	0	0	0	0	0	
OG0000071	insp1	2	2	1	1	0	0	
OG0000071	insp2	0	0	0	0	0	0	
OG0000071	N005	0	0	0	0	0	0	
OG0000071	insp3	0	0	0	0	0	0	
OG0000071	N006	0	0	0	0	0	0	
OG0000071	insp4	0	0	0	0	0	0	
OG0000071	insp5	0	0	0	0	0	0	
OG0000072	N001	1	1	1	0	0	0	
OG0000072	N002	1	0	0	0	0	0	
OG0000072	outsp1	1	0	0	0	0	0	
OG0000072	outsp2	0	0	0	0	0	1	
OG0000072	N003	1	0	0	0	0	0	
OG0000072	N004	1	0	0	0	0	0	
OG0000072	insp1	1	0	0	0	0	0	
OG0000072	insp2	0	0	0	0	0	1	
OG0000072	N005	0	0	0	0	0	1	
OG0000072	insp3	0	0	0	0	0	0	
OG0000072	N006	0	0	0	0	0	0	
OG0000072	insp4	0	0	0	0	0	0	
OG0000072	insp5	0	0	0	0	0	0	
OG0000073	N001	1	1	1	0	0	0	
OG0000073	N002	1	0	0	0	0	0	
OG0000073	outsp1	1	0	0	0	0	0	
OG0000073	outsp2	0	0	0	0	0	1	
OG0000073	N003	1	0	0	0	0	0	
OG0000073	N004	1	0	0	0	0	0	
OG0000073	insp1	1	0	0	0	0	0	
OG0000073	insp2	0	0	0	0	0	1	
OG0000073	N005	0	0	0	0	0	1	
OG0000073	insp3	0	0	0	0	0	0	
OG0000073	N006	0	0	0	0	0	0	
OG0000073	insp4	0	0	0	0	0	0	
OG0000073	insp5	0	0	0	0	0	0	
OG0000074	N001	0	0	0	0	0	0	
OG0000074	N002	0	0	0	0	0	0	
OG0000074	outsp1	0	0	0	0	0	0	
OG0000074	outsp2	0	0	0	0	0	0	
OG0000074	N003	1	1	1	0	0	0	
OG0000074	N004	1	0	0	0	0	0	
OG0000074	insp1	1	0	0	0	0	0	
OG0000074	insp2	0	0	0	0	0	1	
OG0000074	N005	1	0	0	0	0	0	
OG0000074	insp3	0	0	0	0	0	1	
OG0000074	N006	1	0	0	0	0	0	
OG0000074	insp4	1	0	0	0	0	0	
OG0000074	insp5	0	0	0	0	0	1	
OG0000075	N001	0	0	0	0	0	0	
OG0000075	N002	0	0	0	0	0	0	
OG0000075	outsp1	0	0	0	0	0	0	
OG0000075	outsp2	0	0	0	0	0	0	
OG0000075	N003	1	1	1	0	0	0	
OG0000075	N004	1	0	0	0	0	0	
OG0000075	insp1	1	0	0	0	0	0	
OG0000075	insp2	0	0	0	0	0	1	
OG0000075	N005	1	0	0	0	0	0	
OG0000075	insp3	0	0	0	0	0	1	
OG0000075	N006	1	0	0	0	0	0	
OG0000075	insp4	0	0	0	0	0	1	
OG0000075	insp5	1	0	0	0	0	0	
OG0000076	N001	0	0	0	0	0	0	
OG0000076	N002	0	0	0	0	0	0	
OG0000076	outsp1	0	0	0	0	0	0	
OG0000076	outsp2	0	0	0	0	0	0	
OG0000076	N003	1	1	1	0	0	0	
OG0000076	N004	1	0	0	0	0	0	
OG0000076	insp1	1	0	0	0	0	0	
OG0000076	insp2	0	0	0	0	0	1	
OG0000076	N005	1	0	0	0	0	0	
OG0000076	insp3	0	0	0	0	0	1	
OG0000076	N006	1	0	0	0	0	0	
OG0000076	insp4	0	0	0	0	0	1	
OG0000076	insp5	1	0	0	0	0	0	
OG0000077	N001	1	1	1	0	0	0	
OG0000077	N002	1	0	0	0	0	0	
OG0000077	outsp1	1	0	0	0	0	0	
OG0000077	outsp2	0	0	0	0	0	1	
OG0000077	N003	1	0	0	0	0	0	
OG0000077	N004	1	0	0	0	0	0	
OG0000077	insp1	1	0	0	0	0	0	
OG0000077	insp2	0	0	0	0	0	1	
OG0000077	N005	0	0	0	0	0	1	
OG0000077	insp3	0	0	0	0	0	0	
OG0000077	N006	0	0	0	0	0	0	
OG0000077	insp4	0	0	0	0	0	0	
OG0000077	insp5	0	0	0	0	0	0	
OG0000078	N001	1	1	1	0	0	0	
OG0000078	N002	1	0	0	0	0	0	
OG0000078	outsp1	1	0	0	0	0	0	
OG0000078	outsp2	0	0	0	0	0	1	
OG0000078	N003	1	0	0	0	0	0	
OG0000078	N004	1	0	0	0	0	0	
OG0000078	insp1	1	0	0	0	0	0	
OG0000078	insp2	0	0	0	0	0	1	
OG0000078	N005	0	0	0	0	0	1	
OG0000078	insp3	0	0	0	0	0	0	
OG0000078	N006	0	0	0	0	0	0	
OG0000078	insp4	0	0	0	0	0	0	
OG0000078	insp5	0	0	0	0	0	0	
OG0000079	N001	0	0	0	0	0	0	
OG0000079	N002	0	0	0	0	0	0	
OG0000079	outsp1	0	0	0	0	0	0	
OG0000079	outsp2	0	0	0	0	0	0	
OG0000079	N003	0	0	0	0	0	0	
OG0000079	N004	1	1	1	0	0	0	
OG0000079	insp1	1	0	0	0	0	0	
OG0000079	insp2	1	0	0	0	0	0	
OG0000079	N005	0	0	0	0	0	0	
OG0000079	insp3	0	0	0	0	0	0	
OG0000079	N006	0	0	0	0	0	0	
OG0000079	insp4	0	0	0	0	0	0	
OG0000079	insp5	0	0	0	0	0	0	
OG0000080	N001	0	0	0	0	0	0	
OG0000080	N002	0	0	0	0	0	0	
OG0000080	outsp1	0	0	0	0	0	0	
OG0000080	outsp2	0	0	0	0	0	0	
OG0000080	N003	0	0	0	0	0	0	
OG0000080	N004	1	1	1	0	0	0	
OG0000080	insp1	1	0	0	0	0	0	
OG0000080	insp2	1	0	0	0	0	0	
OG0000080	N005	0	0	0	0	0	0	
OG0000080	insp3	0	0	0	0	0	0	
OG0000080	N006	0	0	0	0	0	0	
OG0000080	insp4	0	0	0	0	0	0	
OG0000080	insp5	0	0	0	0	0	0	
OG0000081	N001	0	0	0	0	0	0	
OG0000081	N002	0	0	0	0	0	0	
OG0000081	outsp1	0	0	0	0	0	0	
OG0000081	outsp2	0	0	0	0	0	0	
OG0000081	N003	0	0	0	0	0	0	
OG0000081	N004	1	1	1	0	0	0	
OG0000081	insp1	1	0	0	0	0	0	
OG0000081	insp2	1	0	0	0	0	0	
OG0000081	N005	0	0	0	0	0	0	
OG0000081	insp3	0	0	0	0	0	0	
OG0000081	N006	0	0	0	0	0	0	
OG0000081	insp4	0	0	0	0	0	0	
OG0000081	insp5	0	0	0	0	0	0	
OG0000082	N001	0	0	0	0	0	0	
OG0000082	N002	0	0	0	0	0	0	
OG0000082	outsp1	0	0	0	0	0	0	
OG0000082	outsp2	0	0	0	0	0	0	
OG0000082	N003	0	0	0	0	0	0	
OG0000082	N004	1	1	1	0	0	0	
OG0000082	insp1	1	0	0	0	0	0	
OG0000082	insp2	1	0	0	0	0	0	
OG0000082	N005	0	0	0	0	0	0	
OG0000082	insp3	0	0	0	0	0	0	
OG0000082	N006	0	0	0	0	0	0	
OG0000082	insp4	0	0	0	0	0	0	
OG0000082	insp5	0	0	0	0	0	0	
OG0000083	N001	0	0	0	0	0	0	
OG0000083	N002	0	0	0	0	0	0	
OG0000083	outsp1	0	0	0	0	0	0	
OG0000083	outsp2	0	0	0	0	0	0	
OG0000083	N003	0	0	0	0	0	0	
OG0000083	N004	1	1	1	0	0	0	
OG0000083	insp1	1	0	0	0	0	0	
OG0000083	insp2	1	0	0	0	0	0	
OG0000083	N005	0	0	0	0	0	0	
OG0000083	insp3	0	0	0	0	0	0	
OG0000083	N006	0	0	0	0	0	0	
OG0000083	insp4	0	0	0	0	0	0	
OG0000083	insp5	0	0	0	0	0	0	
OG0000084	N001	0	0	0	0	0	0	
OG0000084	N002	0	0	0	0	0	0	
OG0000084	outsp1	0	0	0	0	0	0	
OG0000084	outsp2	0	0	0	0	0	0	
OG0000084	N003	0	0	0	0	0	0	
OG0000084	N004	1	1	1	0	0	0	
OG0000084	insp1	1	0	0	0	0	0	
OG0000084	insp2	1	0	0	0	0	0	
OG0000084	N005	0	0	0	0	0	0	
OG0000084	insp3	0	0	0	0	0	0	
OG0000084	N006	0	0	0	0	0	0	
OG0000084	insp4	0	0	0	0	0	0	
OG0000084	insp5	0	0	0	0	0	0	
OG0000085	N001	0	0	0	0	0	0	
OG0000085	N002	0	0	0	0	0	0	
OG0000085	outsp1	0	0	0	0	0	0	
OG0000085	outsp2	0	0	0	0	0	0	
OG0000085	N003	0	0	0	0	0	0	
OG0000085	N004	1	1	1	0	0	0	
OG0000085	insp1	1	0	0	0	0	0	
OG0000085	insp2	1	0	0	0	0	0	
OG0000085	N005	0	0	0	0	0	0	
OG0000085	insp3	0	0	0	0	0	0	
OG0000085	N006	0	0	0	0	0	0	
OG0000085	insp4	0	0	0	0	0	0	
OG0000085	insp5	0	0	0	0	0	0	
OG0000086	N001	0	0	0	0	0	0	
OG0000086	N002	0	0	0	0	0	0	
OG0000086	outsp1	0	0	0	0	0	0	
OG0000086	outsp2	0	0	0	0	0	0	
OG0000086	N003	0	0	0	0	0	0	
OG0000086	N004	1	1	1	0	0	0	
OG0000086	insp1	1	0	0	0	0	0	
OG0000086	insp2	1	0	0	0	0	0	
OG0000086	N005	0	0	0	0	0	0	
OG0000086	insp3	0	0	0	0	0	0	
OG0000086	N006	0	0	0	0	0	0	
OG0000086	insp4	0	0	0	0	0	0	
OG0000086	insp5	0	0	0	0	0	0	
OG0000087	N001	0	0	0	0	0	0	
OG0000087	N002	0	0	0	0	0	0	
OG0000087	outsp1	0	0	0	0	0	0	
OG0000087	outsp2	0	0	0	0	0	0	
OG0000087	N003	0	0	0	0	0	0	
OG0000087	N004	1	1	1	0	0	0	
OG0000087	insp1	1	0	0	0	0	0	
OG0000087	insp2	1	0	0	0	0	0	
OG0000087	N005	0	0	0	0	0	0	
OG0000087	insp3	0	0	0	0	0	0	
OG0000087	N006	0	0	0	0	0	0	
OG0000087	insp4	0	0	0	0	0	0	
OG0000087	insp5	0	0	0	0	0	0	
OG0000088	N001	0	0	0	0	0	0	
OG0000088	N002	0	0	0	0	0	0	
OG0000088	outsp1	0	0	0	0	0	0	
OG0000088	outsp2	0	0	0	0	0	0	
OG0000088	N003	0	0	0	0	0	0	
OG0000088	N004	1	1	1	0	0	0	
OG0000088	insp1	1	0	0	0	0	0	
OG0000088	insp2	1	0	0	0	0	0	
OG0000088	N005	0	0	0	0	0	0	
OG0000088	insp3	0	0	0	0	0	0	
OG0000088	N006	0	0	0	0	0	0	
OG0000088	insp4	0	0	0	0	0	0	
OG0000088	insp5	0	0	0	0	0	0	
OG0000089	N001	0	0	0	0	0	0	
OG0000089	N002	0	0	0	0	0	0	
OG0000089	outsp1	0	0	0	0	0	0	
OG0000089	outsp2	0	0	0	0	0	0	
OG0000089	N003	0	0	0	0	0	0	
OG0000089	N004	1	1	1	0	0	0	
OG0000089	insp1	1	0	0	0	0	0	
OG0000089	insp2	1	0	0	0	0	0	
OG0000089	N005	0	0	0	0	0	0	
OG0000089	insp3	0	0	0	0	0	0	
OG0000089	N006	0	0	0	0	0	0	
OG0000089	insp4	0	0	0	0	0	0	
OG0000089	insp5	0	0	0	0	0	0	
OG0000090	N001	0	0	0	0	0	0	
OG0000090	N002	0	0	0	0	0	0	
OG0000090	outsp1	0	0	0	0	0	0	
OG0000090	outsp2	0	0	0	0	0	0	
OG0000090	N003	0	0	0	0	0	0	
OG0000090	N004	1	1	1	0	0	0	
OG0000090	insp1	1	0	0	0	0	0	
OG0000090	insp2	1	0	0	0	0	0	
OG0000090	N005	0	0	0	0	0	0	
OG0000090	insp3	0	0	0	0	0	0	
OG0000090	N006	0	0	0	0	0	0	
OG0000090	insp4	0	0	0	0	0	0	
OG0000090	insp5	0	0	0	0	0	0	
OG0000091	N001	0	0	0	0	0	0	
OG0000091	N002	0	0	0	0	0	0	
OG0000091	outsp1	0	0	0	0	0	0	
OG0000091	outsp2	0	0	0	0	0	0	
OG0000091	N003	0	0	0	0	0	0	
OG0000091	N004	1	1	1	0	0	0	
OG0000091	insp1	1	0	0	0	0	0	
OG0000091	insp2	1	0	0	0	0	0	
OG0000091	N005	0	0	0	0	0	0	
OG0000091	insp3	0	0	0	0	0	0	
OG0000091	N006	0	0	0	0	0	0	
OG0000091	insp4	0	0	0	0	0	0	
OG0000091	insp5	0	0	0	0	0	0	
OG0000092	N001	0	0	0	0	0	0	
OG0000092	N002	0	0	0	0	0	0	
OG0000092	outsp1	0	0	0	0	0	0	
OG0000092	outsp2	0	0	0	0	0	0	
OG0000092	N003	0	0	0	0	0	0	
OG0000092	N004	1	1	1	0	0	0	
OG0000092	insp1	1	0	0	0	0	0	
OG0000092	insp2	1	0	0	0	0	0	
OG0000092	N005	0	0	0	0	0	0	
OG0000092	insp3	0	0	0	0	0	0	
OG0000092	N006	0	0	0	0	0	0	
OG0000092	insp4	0	0	0	0	0	0	
OG0000092	insp5	0	0	0	0	0	0	
OG0000093	N001	0	0	0	0	0	0	
OG0000093	N002	0	0	0	0	0	0	
OG0000093	outsp1	0	0	0	0	0	0	
